bhk,rent,size,bathroom,log_rent,log_size,floor_number,total_floors,is_ground_floor,is_top_floor,floor_ratio,furnishing_encoded,area type_Super Area,city_Chennai,city_Delhi,city_Hyderabad,city_Kolkata,city_Mumbai,tenant preferred_Bachelors/Family,tenant preferred_Family,point of contact_Contact Owner
2,15000,550,1,9.61587214452889,6.311734809152915,4.0,4.0,0,1,1.0,0,False,False,True,False,False,False,True,False,True
2,16500,90,2,9.711176264112805,4.51085950651685,4.0,5.0,0,0,0.8,1,True,False,True,False,False,False,True,False,True
3,100000,2925,3,11.51293546492023,7.98139158158007,1.0,4.0,0,0,0.25,1,True,False,True,False,False,False,True,False,False
1,7500,150,1,8.922791623969637,5.017279836814924,4.0,4.0,0,1,1.0,2,False,False,True,False,False,False,True,False,True
2,6000,450,1,8.699681400989514,6.111467339502679,1.0,3.0,0,0,0.333,0,True,False,True,False,False,False,True,False,True
2,18000,750,2,9.798182590890704,6.621405651764134,4.0,4.0,0,1,1.0,0,False,False,True,False,False,False,False,False,True
2,18000,975,1,9.798182590890704,6.883462586413092,0.0,3.0,1,0,0.0,1,True,False,True,False,False,False,True,False,True
3,8000,106,1,8.987321812850125,4.672828834461906,0.0,4.0,1,0,0.0,1,True,False,True,False,False,False,True,False,True
2,14000,750,2,9.546884034617925,6.621405651764134,4.0,6.0,0,0,0.667,2,True,False,True,False,False,False,True,False,True
2,11000,80,2,9.305741456739435,4.394449154672439,2.0,4.0,0,0,0.5,1,True,False,True,False,False,False,True,False,True
3,25000,96,2,10.12667110305036,4.574710978503383,2.0,5.0,0,0,0.4,0,True,False,True,False,False,False,True,False,True
1,9000,500,1,9.105090961257085,6.2166061010848646,1.0,3.0,0,0,0.333,0,True,False,True,False,False,False,True,False,True
3,47000,1550,2,10.757924157061597,7.346655163176539,0.0,3.0,1,0,0.0,1,False,False,True,False,False,False,True,False,False
2,20000,1000,2,9.90353755128617,6.90875477931522,3.0,3.0,0,1,1.0,1,True,False,True,False,False,False,True,False,True
1,6000,400,1,8.699681400989514,5.993961427306569,2.0,4.0,0,0,0.5,0,True,False,True,False,False,False,True,False,True
1,5000,450,1,8.517393171418904,6.111467339502679,1.0,4.0,0,0,0.25,0,True,False,True,False,False,False,True,False,True
2,20000,1000,1,9.90353755128617,6.90875477931522,3.0,4.0,0,0,0.75,1,True,False,True,False,False,False,False,True,True
1,10000,450,1,9.210440366976517,6.111467339502679,2.0,4.0,0,0,0.5,0,True,False,True,False,False,False,True,False,True
3,15000,100,2,9.61587214452889,4.61512051684126,3.0,4.0,0,0,0.75,1,True,False,True,False,False,False,True,False,True
2,13500,550,2,9.510519035757246,6.311734809152915,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,True,False,False
1,5500,400,1,8.612685172875459,5.993961427306569,2.0,3.0,0,0,0.667,1,True,False,True,False,False,False,True,False,True
1,14000,60,1,9.546884034617925,4.110873864173311,1.0,5.0,0,0,0.2,2,True,False,True,False,False,False,True,False,True
4,18000,900,2,9.798182590890704,6.803505257608338,3.0,5.0,0,0,0.6,0,True,False,True,False,False,False,True,False,True
1,20000,700,1,9.90353755128617,6.55250788703459,1.0,5.0,0,0,0.2,1,True,False,True,False,False,False,True,False,True
2,9300,500,1,9.137877200242468,6.2166061010848646,2.0,4.0,0,0,0.5,0,True,False,True,False,False,False,True,False,True
3,80000,2000,3,11.289794413577894,7.601402334583733,2.0,4.0,0,0,0.5,2,False,False,True,False,False,False,False,False,False
2,7500,400,1,8.922791623969637,5.993961427306569,2.0,3.0,0,0,0.667,1,False,False,True,False,False,False,False,False,True
3,30000,1500,2,10.308985993422082,7.313886831633462,1.0,4.0,0,0,0.25,0,False,False,True,False,False,False,False,False,False
2,13000,70,1,9.472781556562168,4.2626798770413155,2.0,4.0,0,0,0.5,0,True,False,True,False,False,False,True,False,True
2,8500,60,2,9.04793908261736,4.110873864173311,2.0,4.0,0,0,0.5,0,True,False,True,False,False,False,True,False,True
3,44300,200,3,10.698762529141884,5.303304908059076,1.0,4.0,0,0,0.25,1,False,False,True,False,False,False,False,False,False
2,45000,1650,2,10.714439990727769,7.409136443920128,2.0,4.0,0,0,0.5,2,False,False,True,False,False,False,False,False,False
2,30000,1150,2,10.308985993422082,7.048386408721883,3.0,3.0,0,1,1.0,0,False,False,True,False,False,False,False,False,False
2,40000,1800,2,10.596659732783579,7.496097345175956,0.0,3.0,1,0,0.0,2,False,False,True,False,False,False,False,False,False
2,12000,900,1,9.392745258631441,6.803505257608338,1.0,2.0,0,0,0.5,0,True,False,True,False,False,False,True,False,True
2,13500,700,1,9.510519035757246,6.55250788703459,1.0,2.0,0,0,0.5,0,True,False,True,False,False,False,True,False,True
2,30000,900,2,10.308985993422082,6.803505257608338,2.0,4.0,0,0,0.5,0,True,False,True,False,False,False,True,False,True
1,9500,400,1,9.15915233520675,5.993961427306569,2.0,2.0,0,1,1.0,1,True,False,True,False,False,False,True,False,True
4,200000,2700,4,12.206077645517674,7.901377353792616,0.0,3.0,1,0,0.0,0,False,False,True,False,False,False,False,False,False
3,30000,2000,3,10.308985993422082,7.601402334583733,0.0,2.0,1,0,0.0,0,True,False,True,False,False,False,True,False,True
2,9000,450,1,9.105090961257085,6.111467339502679,1.0,3.0,0,0,0.333,0,True,False,True,False,False,False,True,False,True
2,13000,400,1,9.472781556562168,5.993961427306569,2.0,4.0,0,0,0.5,0,False,False,True,False,False,False,False,False,False
2,7000,500,1,8.853808274977197,6.2166061010848646,1.0,5.0,0,0,0.2,1,True,False,True,False,False,False,True,False,True
1,18000,450,1,9.798182590890704,6.111467339502679,1.0,4.0,0,0,0.25,2,False,False,True,False,False,False,True,False,False
1,3500,350,1,8.160803920954665,5.860786223465865,1.0,3.0,0,0,0.333,0,True,False,True,False,False,False,True,False,True
4,65000,272,4,11.082157933374816,5.60947179518496,1.0,4.0,0,0,0.25,0,False,False,True,False,False,False,True,False,False
1,19000,545,1,9.852246888342531,6.302618975744905,2.0,3.0,0,0,0.667,2,True,False,True,False,False,False,True,False,True
2,23000,84,2,10.043292972227004,4.442651256490317,0.0,4.0,1,0,0.0,1,True,False,True,False,False,False,True,False,True
1,12000,600,1,9.392745258631441,6.398594934535208,2.0,4.0,0,0,0.5,2,True,False,True,False,False,False,True,False,True
2,15000,75,2,9.61587214452889,4.330733340286331,3.0,4.0,0,0,0.75,0,True,False,True,False,False,False,True,False,True
3,38000,165,2,10.545367754151743,5.111987788356544,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,False,False,True
3,50000,1100,3,10.819798284210286,7.00397413672268,1.0,4.0,0,0,0.25,0,False,False,True,False,False,False,False,False,False
1,6500,500,1,8.77971129020447,6.2166061010848646,3.0,3.0,0,1,1.0,0,True,False,True,False,False,False,True,False,True
3,35000,150,3,10.463131911491967,5.017279836814924,1.0,3.0,0,0,0.333,1,False,False,True,False,False,False,False,False,False
2,15000,70,2,9.61587214452889,4.2626798770413155,2.0,5.0,0,0,0.4,1,True,False,True,False,False,False,True,False,True
3,30000,250,2,10.308985993422082,5.5254529391317835,1.0,2.0,0,0,0.5,1,True,False,True,False,False,False,True,False,True
2,10000,70,2,9.210440366976517,4.2626798770413155,1.0,5.0,0,0,0.2,0,True,False,True,False,False,False,True,False,True
1,18000,300,1,9.798182590890704,5.707110264748875,3.0,4.0,0,0,0.75,1,False,False,True,False,False,False,False,False,False
3,30000,1800,3,10.308985993422082,7.496097345175956,1.0,4.0,0,0,0.25,1,False,False,True,False,False,False,False,False,False
1,16000,400,1,9.680406499268875,5.993961427306569,3.0,4.0,0,0,0.75,1,False,False,True,False,False,False,True,False,False
3,22000,1250,2,9.99884318585288,7.1316985104669115,2.0,3.0,0,0,0.667,1,True,False,True,False,False,False,True,False,True
2,9000,480,1,9.105090961257085,6.175867270105761,1.0,4.0,0,0,0.25,1,True,False,True,False,False,False,True,False,True
2,20200,84,2,9.913487387114461,4.442651256490317,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,False,False,False
2,19500,84,2,9.87822102528824,4.442651256490317,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,False,False,False
2,21000,600,2,9.952325334619427,6.398594934535208,3.0,4.0,0,0,0.75,1,False,False,True,False,False,False,False,False,False
2,20000,600,2,9.90353755128617,6.398594934535208,0.0,4.0,1,0,0.0,1,False,False,True,False,False,False,False,False,False
2,13000,720,2,9.472781556562168,6.580639137284949,2.0,4.0,0,0,0.5,1,True,False,True,False,False,False,True,False,True
2,6500,75,1,8.77971129020447,4.330733340286331,1.0,1.0,0,1,1.0,0,False,False,True,False,False,False,True,False,True
3,25000,1000,2,10.12667110305036,6.90875477931522,1.0,4.0,0,0,0.25,0,True,False,True,False,False,False,True,False,True
2,20000,900,2,9.90353755128617,6.803505257608338,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,False,False,False
2,33000,2200,2,10.404293143019792,7.696667081526462,1.0,1.0,0,1,1.0,1,False,False,True,False,False,False,False,True,True
3,18000,900,1,9.798182590890704,6.803505257608338,0.0,4.0,1,0,0.0,1,False,False,True,False,False,False,True,False,True
1,13000,550,1,9.472781556562168,6.311734809152915,3.0,3.0,0,1,1.0,1,False,False,True,False,False,False,True,False,True
2,10000,450,1,9.210440366976517,6.111467339502679,4.0,5.0,0,0,0.8,2,True,False,True,False,False,False,True,False,True
2,10000,470,2,9.210440366976517,6.154858094016418,2.0,4.0,0,0,0.5,2,True,False,True,False,False,False,True,False,True
3,23000,125,2,10.043292972227004,4.836281906951478,3.0,4.0,0,0,0.75,1,True,False,True,False,False,False,True,False,True
1,20000,400,1,9.90353755128617,5.993961427306569,3.0,4.0,0,0,0.75,2,False,False,True,False,False,False,True,False,False
4,150000,2600,4,11.918397239722838,7.8636512654486515,2.0,2.0,0,1,1.0,1,False,False,True,False,False,False,True,False,True
3,25000,1500,3,10.12667110305036,7.313886831633462,5.0,10.0,0,0,0.5,1,False,False,True,False,False,False,True,False,False
2,21000,80,1,9.952325334619427,4.394449154672439,3.0,4.0,0,0,0.75,1,True,False,True,False,False,False,True,False,True
3,30000,1100,2,10.308985993422082,7.00397413672268,3.0,3.0,0,1,1.0,1,False,False,True,False,False,False,True,False,True
2,22000,1000,2,9.99884318585288,6.90875477931522,4.0,5.0,0,0,0.8,1,True,False,True,False,False,False,True,False,True
2,14000,800,2,9.546884034617925,6.68586094706836,3.0,5.0,0,0,0.6,0,True,False,True,False,False,False,True,False,True
2,7000,50,1,8.853808274977197,3.9318256327243257,2.0,5.0,0,0,0.4,2,True,False,True,False,False,False,True,False,True
2,18500,1000,2,9.825580063659602,6.90875477931522,2.0,5.0,0,0,0.4,1,True,False,True,False,False,False,True,False,True
1,8500,550,1,9.04793908261736,6.311734809152915,2.0,3.0,0,0,0.667,0,False,False,True,False,False,False,False,False,False
1,8000,450,1,8.987321812850125,6.111467339502679,0.0,4.0,1,0,0.0,0,False,False,True,False,False,False,False,False,False
2,10000,670,2,9.210440366976517,6.508769136971682,2.0,4.0,0,0,0.5,2,True,False,True,False,False,False,True,False,True
2,15000,700,1,9.61587214452889,6.55250788703459,1.0,3.0,0,0,0.333,1,True,False,True,False,False,False,True,False,True
3,37000,125,2,10.518700218288165,4.836281906951478,3.0,4.0,0,0,0.75,1,True,False,True,False,False,False,False,False,True
3,90000,1872,3,11.407576060361786,7.5352967024440884,1.0,5.0,0,0,0.2,1,True,False,True,False,False,False,True,False,False
2,12000,650,1,9.392745258631441,6.478509642208569,2.0,4.0,0,0,0.5,0,False,False,True,False,False,False,True,False,False
2,13000,550,2,9.472781556562168,6.311734809152915,1.0,4.0,0,0,0.25,0,False,False,True,False,False,False,False,False,False
2,22000,84,2,9.99884318585288,4.442651256490317,0.0,4.0,1,0,0.0,1,False,False,True,False,False,False,False,False,False
1,4000,90,2,8.294299608857235,4.51085950651685,0.0,2.0,1,0,0.0,0,True,False,True,False,False,False,True,False,True
2,12000,1000,2,9.392745258631441,6.90875477931522,1.0,4.0,0,0,0.25,0,True,False,True,False,False,False,True,False,True
1,9000,65,1,9.105090961257085,4.189654742026425,3.0,4.0,0,0,0.75,0,True,False,True,False,False,False,True,False,True
2,14000,75,1,9.546884034617925,4.330733340286331,2.0,4.0,0,0,0.5,0,True,False,True,False,False,False,True,False,True
1,15000,250,1,9.61587214452889,5.5254529391317835,0.0,4.0,1,0,0.0,2,False,False,True,False,False,False,False,False,False
2,12500,900,2,9.433563920090563,6.803505257608338,3.0,4.0,0,0,0.75,0,True,False,True,False,False,False,False,False,True
3,30000,900,3,10.308985993422082,6.803505257608338,3.0,4.0,0,0,0.75,1,False,False,True,False,False,False,False,False,False
2,9500,650,2,9.15915233520675,6.478509642208569,0.0,3.0,1,0,0.0,0,True,False,True,False,False,False,True,False,True
2,15000,900,2,9.61587214452889,6.803505257608338,4.0,5.0,0,0,0.8,1,True,False,True,False,False,False,True,False,True
1,12000,800,1,9.392745258631441,6.68586094706836,3.0,5.0,0,0,0.6,1,True,False,True,False,False,False,True,False,True
1,8000,410,1,8.987321812850125,6.018593214496234,2.0,4.0,0,0,0.5,0,False,False,True,False,False,False,False,False,True
3,70000,1500,3,11.156264806643742,7.313886831633462,2.0,3.0,0,0,0.667,2,True,False,True,False,False,False,True,False,True
4,250000,2800,4,12.429220196836383,7.937731775260109,2.0,3.0,0,0,0.667,0,False,False,True,False,False,False,True,False,True
3,31500,1800,2,10.357774570341576,7.496097345175956,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,False,False,False
2,30000,1400,2,10.308985993422082,7.244941546337007,0.0,4.0,1,0,0.0,1,False,False,True,False,False,False,False,False,False
3,60000,1600,3,11.002116507732017,7.3783837129967145,3.0,4.0,0,0,0.75,1,True,False,True,False,False,False,True,False,True
3,35000,1200,2,10.463131911491967,7.0909098220799835,3.0,4.0,0,0,0.75,1,False,False,True,False,False,False,False,False,False
3,55000,1150,3,10.915106645867503,7.048386408721883,2.0,4.0,0,0,0.5,0,False,False,True,False,False,False,True,False,False
2,20000,110,1,9.90353755128617,4.709530201312334,0.0,2.0,1,0,0.0,1,True,False,True,False,False,False,True,False,True
1,6500,300,1,8.77971129020447,5.707110264748875,3.0,3.0,0,1,1.0,2,True,False,True,False,False,False,True,False,True
2,17000,750,2,9.741027444837728,6.621405651764134,1.0,4.0,0,0,0.25,1,False,False,True,False,False,False,True,False,False
1,9300,450,1,9.137877200242468,6.111467339502679,1.0,4.0,0,0,0.25,1,False,False,True,False,False,False,False,False,False
2,7500,410,1,8.922791623969637,6.018593214496234,2.0,4.0,0,0,0.5,0,True,False,True,False,False,False,True,False,True
2,20000,800,1,9.90353755128617,6.68586094706836,2.0,5.0,0,0,0.4,2,True,False,True,False,False,False,True,False,True
3,18000,120,3,9.798182590890704,4.795790545596741,4.0,5.0,0,0,0.8,2,True,False,True,False,False,False,True,False,True
1,15000,650,1,9.61587214452889,6.478509642208569,2.0,4.0,0,0,0.5,2,False,False,True,False,False,False,False,False,False
2,13000,400,1,9.472781556562168,5.993961427306569,2.0,4.0,0,0,0.5,0,False,False,True,False,False,False,False,False,False
2,20000,810,2,9.90353755128617,6.698268054115413,3.0,3.0,0,1,1.0,1,True,False,True,False,False,False,True,False,True
3,12000,700,2,9.392745258631441,6.55250788703459,1.0,3.0,0,0,0.333,2,True,False,True,False,False,False,True,False,True
2,40000,1125,2,10.596659732783579,7.026426808699636,0.0,2.0,1,0,0.0,2,True,False,True,False,False,False,True,False,True
2,8000,600,2,8.987321812850125,6.398594934535208,4.0,5.0,0,0,0.8,0,True,False,True,False,False,False,True,False,True
3,95000,1300,3,11.461642696843066,7.170888478512505,1.0,4.0,0,0,0.25,2,False,False,True,False,False,False,False,False,False
3,68000,1450,3,11.127277689932466,7.280008252884188,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,True,False,False
3,18000,110,2,9.798182590890704,4.709530201312334,1.0,5.0,0,0,0.2,0,True,False,True,False,False,False,True,False,True
4,130000,3500,6,11.775297421715827,8.160803920954665,1.0,3.0,0,0,0.333,1,False,False,True,False,False,False,False,False,False
4,150000,4000,7,11.918397239722838,8.294299608857235,3.0,3.0,0,1,1.0,1,False,False,True,False,False,False,False,False,False
3,75000,2500,4,11.225256725762893,7.824445930877619,1.0,3.0,0,0,0.333,1,False,False,True,False,False,False,False,False,False
4,110000,3000,5,11.608244735642321,8.006700845440367,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,False,False,False
4,150000,3500,6,11.918397239722838,8.160803920954665,3.0,3.0,0,1,1.0,1,False,False,True,False,False,False,False,False,False
1,10000,240,1,9.210440366976517,5.484796933490655,4.0,5.0,0,0,0.8,1,True,False,True,False,False,False,False,False,True
3,24000,1250,2,10.085850775128717,7.1316985104669115,2.0,4.0,0,0,0.5,0,False,False,True,False,False,False,False,False,False
3,28000,1000,2,10.239995502805316,6.90875477931522,2.0,5.0,0,0,0.4,1,True,False,True,False,False,False,True,False,True
3,28000,900,2,10.239995502805316,6.803505257608338,2.0,4.0,0,0,0.5,0,False,False,True,False,False,False,False,False,True
2,18000,900,2,9.798182590890704,6.803505257608338,0.0,4.0,1,0,0.0,1,False,False,True,False,False,False,True,False,False
3,27000,1250,3,10.203629181337648,7.1316985104669115,3.0,4.0,0,0,0.75,0,False,False,True,False,False,False,True,False,False
2,17000,650,2,9.741027444837728,6.478509642208569,2.0,4.0,0,0,0.5,0,False,False,True,False,False,False,True,False,False
2,25000,900,1,10.12667110305036,6.803505257608338,2.0,3.0,0,0,0.667,1,True,False,True,False,False,False,True,False,True
3,16500,1250,2,9.711176264112805,7.1316985104669115,2.0,4.0,0,0,0.5,0,False,False,True,False,False,False,False,False,False
2,14000,60,2,9.546884034617925,4.110873864173311,3.0,3.0,0,1,1.0,1,False,False,True,False,False,False,False,False,True
2,18000,90,2,9.798182590890704,4.51085950651685,3.0,4.0,0,0,0.75,0,True,False,True,False,False,False,True,False,True
2,10000,55,1,9.210440366976517,4.02535169073515,3.0,4.0,0,0,0.75,0,True,False,True,False,False,False,True,False,True
2,10000,50,1,9.210440366976517,3.9318256327243257,1.0,2.0,0,0,0.5,0,True,False,True,False,False,False,True,False,True
4,100000,400,4,11.51293546492023,5.993961427306569,0.0,4.0,1,0,0.0,0,False,False,True,False,False,False,True,False,False
2,25000,680,1,10.12667110305036,6.523562306149512,2.0,4.0,0,0,0.5,2,False,False,True,False,False,False,False,False,False
2,22999,756,2,10.043249494911286,6.6293632534374485,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,False,False,False
2,6000,500,1,8.699681400989514,6.2166061010848646,2.0,3.0,0,0,0.667,0,True,False,True,False,False,False,True,False,True
2,40000,900,2,10.596659732783579,6.803505257608338,0.0,3.0,1,0,0.0,2,False,False,True,False,False,False,True,False,True
3,250000,2000,3,12.429220196836383,7.601402334583733,3.0,6.0,0,0,0.5,2,True,False,True,False,False,False,True,False,True
1,13000,40,1,9.472781556562168,3.713572066704308,3.0,3.0,0,1,1.0,2,False,False,True,False,False,False,True,False,False
1,14000,100,1,9.546884034617925,4.61512051684126,3.0,3.0,0,1,1.0,2,True,False,True,False,False,False,True,False,False
2,20000,950,2,9.90353755128617,6.85751406254539,2.0,3.0,0,0,0.667,1,False,False,True,False,False,False,True,False,True
1,5500,200,1,8.612685172875459,5.303304908059076,1.0,4.0,0,0,0.25,2,False,False,True,False,False,False,False,False,True
2,32000,900,2,10.373522431293592,6.803505257608338,0.0,4.0,1,0,0.0,2,False,False,True,False,False,False,True,False,False
2,8000,750,1,8.987321812850125,6.621405651764134,1.0,4.0,0,0,0.25,1,True,False,True,False,False,False,True,False,True
3,25000,1400,3,10.12667110305036,7.244941546337007,3.0,4.0,0,0,0.75,0,False,False,True,False,False,False,False,True,False
2,28000,100,2,10.239995502805316,4.61512051684126,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,True,False,False
2,22000,100,2,9.99884318585288,4.61512051684126,1.0,2.0,0,0,0.5,1,True,False,True,False,False,False,True,False,False
1,21000,100,1,9.952325334619427,4.61512051684126,0.0,1.0,1,0,0.0,1,True,False,True,False,False,False,True,False,False
2,30000,1000,2,10.308985993422082,6.90875477931522,2.0,4.0,0,0,0.5,1,True,False,True,False,False,False,True,False,False
1,12000,400,1,9.392745258631441,5.993961427306569,2.0,4.0,0,0,0.5,0,False,False,True,False,False,False,True,False,False
1,15000,70,1,9.61587214452889,4.2626798770413155,2.0,3.0,0,0,0.667,0,True,False,True,False,False,False,True,False,True
2,18000,900,1,9.798182590890704,6.803505257608338,3.0,4.0,0,0,0.75,0,False,False,True,False,False,False,True,False,True
1,10000,42,1,9.210440366976517,3.7612001156935624,0.0,3.0,1,0,0.0,1,True,False,True,False,False,False,True,False,True
1,16000,400,1,9.680406499268875,5.993961427306569,2.0,4.0,0,0,0.5,2,False,False,True,False,False,False,True,False,False
2,20000,900,2,9.90353755128617,6.803505257608338,3.0,3.0,0,1,1.0,1,False,False,True,False,False,False,False,False,True
4,28000,1500,2,10.239995502805316,7.313886831633462,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,True,False,False
1,7000,70,1,8.853808274977197,4.2626798770413155,1.0,4.0,0,0,0.25,1,True,False,True,False,False,False,True,False,True
2,30000,450,1,10.308985993422082,6.111467339502679,0.0,1.0,1,0,0.0,2,False,False,True,False,False,False,True,False,True
2,15000,900,1,9.61587214452889,6.803505257608338,0.0,4.0,1,0,0.0,1,False,False,True,False,False,False,True,False,True
1,8000,500,1,8.987321812850125,6.2166061010848646,1.0,5.0,0,0,0.2,0,False,False,True,False,False,False,True,False,True
1,9000,400,2,9.105090961257085,5.993961427306569,2.0,3.0,0,0,0.667,0,False,False,True,False,False,False,True,False,False
3,33500,150,2,10.419330568113901,5.017279836814924,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,False,False,False
1,9500,450,1,9.15915233520675,6.111467339502679,1.0,3.0,0,0,0.333,0,False,False,True,False,False,False,True,False,True
2,10000,540,1,9.210440366976517,6.293419278846481,1.0,4.0,0,0,0.25,0,True,False,True,False,False,False,True,False,True
1,20000,400,1,9.90353755128617,5.993961427306569,3.0,4.0,0,0,0.75,2,False,False,True,False,False,False,True,False,False
1,10000,450,1,9.210440366976517,6.111467339502679,2.0,4.0,0,0,0.5,0,False,False,True,False,False,False,True,False,False
1,15000,700,1,9.61587214452889,6.55250788703459,4.0,5.0,0,0,0.8,0,True,False,True,False,False,False,True,False,True
3,55000,1450,2,10.915106645867503,7.280008252884188,0.0,4.0,1,0,0.0,2,False,False,True,False,False,False,False,False,False
2,20000,1000,2,9.90353755128617,6.90875477931522,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,False,False,False
2,16000,550,2,9.680406499268875,6.311734809152915,1.0,4.0,0,0,0.25,1,False,False,True,False,False,False,False,False,False
2,23000,900,2,10.043292972227004,6.803505257608338,2.0,3.0,0,0,0.667,2,False,False,True,False,False,False,True,False,True
3,150000,300,3,11.918397239722838,5.707110264748875,2.0,2.0,0,1,1.0,1,True,False,True,False,False,False,True,False,False
2,25000,1100,2,10.12667110305036,7.00397413672268,0.0,3.0,1,0,0.0,0,True,False,True,False,False,False,True,False,True
1,9000,600,1,9.105090961257085,6.398594934535208,1.0,4.0,0,0,0.25,1,False,False,True,False,False,False,False,False,False
1,11000,450,1,9.305741456739435,6.111467339502679,3.0,4.0,0,0,0.75,1,True,False,True,False,False,False,False,False,True
2,11500,550,1,9.350189267092581,6.311734809152915,2.0,4.0,0,0,0.5,0,False,False,True,False,False,False,True,False,False
3,16000,1000,2,9.680406499268875,6.90875477931522,1.0,4.0,0,0,0.25,0,True,False,True,False,False,False,True,False,False
3,23000,1250,2,10.043292972227004,7.1316985104669115,2.0,4.0,0,0,0.5,0,False,False,True,False,False,False,False,False,False
4,30000,1950,4,10.308985993422082,7.576097340623111,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,True,False,False
3,110000,1750,4,11.608244735642321,7.467942332285852,4.0,4.0,0,1,1.0,1,False,False,True,False,False,False,False,False,False
1,3500,25,1,8.160803920954665,3.258096538021482,3.0,4.0,0,0,0.75,0,True,False,True,False,False,False,True,False,True
2,12100,700,1,9.401043372798053,6.55250788703459,3.0,4.0,0,0,0.75,0,False,False,True,False,False,False,False,False,False
2,19000,1800,1,9.852246888342531,7.496097345175956,1.0,2.0,0,0,0.5,0,False,False,True,False,False,False,False,False,True
2,40000,1000,2,10.596659732783579,6.90875477931522,3.0,3.0,0,1,1.0,2,True,False,True,False,False,False,True,False,True
2,8000,200,1,8.987321812850125,5.303304908059076,2.0,3.0,0,0,0.667,0,True,False,True,False,False,False,True,False,True
3,42000,1700,3,10.645448706505872,7.438971592395862,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,False,False,False
3,13000,70,2,9.472781556562168,4.2626798770413155,0.0,4.0,1,0,0.0,1,True,False,True,False,False,False,True,False,True
3,44000,1700,3,10.691967639914864,7.438971592395862,3.0,4.0,0,0,0.75,1,False,False,True,False,False,False,False,False,False
1,11000,450,1,9.305741456739435,6.111467339502679,1.0,4.0,0,0,0.25,1,False,False,True,False,False,False,False,False,False
3,40000,1350,3,10.596659732783579,7.208600337960199,2.0,3.0,0,0,0.667,1,False,False,True,False,False,False,False,False,False
4,150000,2550,4,11.918397239722838,7.844240718141811,3.0,4.0,0,0,0.75,1,True,False,True,False,False,False,True,False,False
2,13000,650,2,9.472781556562168,6.478509642208569,2.0,4.0,0,0,0.5,0,False,False,True,False,False,False,True,False,False
2,17500,650,2,9.770013301136158,6.478509642208569,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,True,False,False
3,14500,1250,3,9.581972891547895,7.1316985104669115,1.0,4.0,0,0,0.25,0,False,False,True,False,False,False,True,False,False
3,24000,1250,2,10.085850775128717,7.1316985104669115,2.0,4.0,0,0,0.5,0,False,False,True,False,False,False,False,False,False
3,30000,1000,2,10.308985993422082,6.90875477931522,3.0,4.0,0,0,0.75,0,False,False,True,False,False,False,True,False,True
1,10000,500,1,9.210440366976517,6.2166061010848646,2.0,3.0,0,0,0.667,1,True,False,True,False,False,False,True,False,True
1,10000,500,1,9.210440366976517,6.2166061010848646,3.0,4.0,0,0,0.75,1,False,False,True,False,False,False,True,False,False
3,90000,1550,3,11.407576060361786,7.346655163176539,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,False,False,False
4,280000,3800,5,12.54254845357358,8.24301946898925,1.0,4.0,0,0,0.25,1,False,False,True,False,False,False,True,False,False
2,32000,1150,2,10.373522431293592,7.048386408721883,1.0,4.0,0,0,0.25,0,True,False,True,False,False,False,False,False,True
3,80000,2000,3,11.289794413577894,7.601402334583733,3.0,4.0,0,0,0.75,0,False,False,True,False,False,False,True,False,False
1,5500,30,1,8.612685172875459,3.4339872044851463,2.0,3.0,0,0,0.667,2,False,False,True,False,False,False,True,False,True
1,6000,50,1,8.699681400989514,3.9318256327243257,3.0,4.0,0,0,0.75,1,False,False,True,False,False,False,False,False,True
3,30000,1205,2,10.308985993422082,7.095064377287131,2.0,4.0,0,0,0.5,2,True,False,True,False,False,False,True,False,True
3,42000,1450,2,10.645448706505872,7.280008252884188,2.0,4.0,0,0,0.5,1,False,False,True,False,False,False,False,False,False
1,5500,200,1,8.612685172875459,5.303304908059076,2.0,4.0,0,0,0.5,0,True,False,True,False,False,False,True,False,True
2,7000,350,2,8.853808274977197,5.860786223465865,2.0,4.0,0,0,0.5,1,True,False,True,False,False,False,True,False,True
2,10000,700,1,9.210440366976517,6.55250788703459,0.0,1.0,1,0,0.0,0,True,False,True,False,False,False,False,False,True
1,17000,400,1,9.741027444837728,5.993961427306569,3.0,4.0,0,0,0.75,2,False,False,True,False,False,False,True,False,False
1,18000,700,1,9.798182590890704,6.55250788703459,1.0,5.0,0,0,0.2,1,True,False,True,False,False,False,True,False,True
